Country,Town,Bank_Name,Bank_Phone_number,Bank_Address,Bank_Website,Reviewer_Nane,Reviewer_Sart,Reviewer_Text,Reviewer_Publish_Date,Reviewer_Like_Reaction,Reviewer_Profil_Link,Reviewer_Owner_Reply,Reviewer_Owner_Reply_Date,Topic,Sentiment,Sub_Topic
Ghana,Techiman,Standard Co-Operative Credit Union,+233 35 209 1175,"H3J9+Q4F, Nkoranza Road, Techiman, Ghana",not available,Richard Ofori (Lutherguy2109),4,Bonnes prestations,2019-06-29,15,https://www.google.com/maps/contrib/105510815578615190352/reviews?hl=fr,,0000-00-00,Bonnes prestations,Positive,"['rapide', 'simple', 'bon', 'service']"
Ghana,Techiman,Standard Co-Operative Credit Union,+233 35 209 1175,"H3J9+Q4F, Nkoranza Road, Techiman, Ghana",not available,Richard Ofori (Lutherguy2109),4,Bonnes prestations,2019-06-29,15,https://www.google.com/maps/contrib/105510815578615190352/reviews?hl=fr,,0000-00-00,Mauvaises prestations,Negative,"['lente', 'manquante', 'insuffisante']"
Ghana,Techiman,Adb - Techiman Atm,+233 30 277 0405,"Techiman-Tamale Road, Near The Tamale Statiion, Sunyani 12345, Ghana",not available,Kyeremaa Beatrice,2,NAN,2017-06-29,0,https://www.google.com/maps/contrib/116560951722471049616/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Ghana,Techiman,Gcb Bank Atm Techiman Market,Not available,"H3J3+Cvm, Techiman, Ghana",gcbbank.com.gh,Kwasi Afum,5,Bel endroit,2023-06-28,1,https://www.google.com/maps/contrib/100497349058609958578/reviews?hl=fr,Merci d'avoir choisi GCB Bank PLC.,2023-06-28,Bel endroit,Positive,"['calme', 'propre']"
Ghana,Techiman,Gcb Bank Atm Techiman Market,Not available,"H3J3+Cvm, Techiman, Ghana",gcbbank.com.gh,Kwasi Afum,5,Bel endroit,2023-06-28,1,https://www.google.com/maps/contrib/100497349058609958578/reviews?hl=fr,Merci d'avoir choisi GCB Bank PLC.,2023-06-28,Emplacement,Neutral,"['central', 'près de']"
Ghana,Nkroful,Lower Pra Rural Bank Ltd.,Not available,"Xm8G+Qgx, Tarkwa - Esiama Rd, Nkroful, Ghana",not available,Eric Adjei,1,NAN,2018-06-29,0,https://www.google.com/maps/contrib/109663066273319926858/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Ghana,Obuasi,Standard Chartered Bank Obuasi,+233 28 955 9216,"Obuasi High St Plot Ao, Antobuasi, 4 Oma, Obuasi, Ghana",sc.com,Bismark Frimpong Junior,5,Bien,2022-06-28,1,https://www.google.com/maps/contrib/110611461600215084679/reviews?hl=fr,Merci Bismark. Nous apprécions votre merveilleuse critique.,0000-00-00,Satisfait,Positive,"['très satisfaisant', 'trop bien']"
Ghana,Obuasi,Standard Chartered Bank Obuasi,+233 28 955 9216,"Obuasi High St Plot Ao, Antobuasi, 4 Oma, Obuasi, Ghana",sc.com,Bismark Frimpong Junior,5,Bien,2022-06-28,1,https://www.google.com/maps/contrib/110611461600215084679/reviews?hl=fr,Merci Bismark. Nous apprécions votre merveilleuse critique.,0000-00-00,Raconteur,Negative,"['difficile à suivre', 'confus']"
Ghana,Obuasi,Standard Chartered Bank Obuasi,+233 28 955 9216,"Obuasi High St Plot Ao, Antobuasi, 4 Oma, Obuasi, Ghana",sc.com,Bismark Frimpong Junior,5,Bien,2022-06-28,1,https://www.google.com/maps/contrib/110611461600215084679/reviews?hl=fr,Merci Bismark. Nous apprécions votre merveilleuse critique.,0000-00-00,Conclusion,Neutre,[]
Ghana,Bolgatanga,Societe Generale Ghana Bolgatanga Branch,+233 38 202 3305,"Q5M2+Prm, Bolgatanga, Ghana",societegenerale.com.gh,Asante Kobea Christian,5,NAN,2019-06-29,0,https://www.google.com/maps/contrib/100809515004057564975/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Nsawam,Mumuadu Rural Bank Ltd Nsawam,+233 24 481 8718,"Rj5X+W5F, Nsawam, Ghana",not available,Yeboah Angela,5,NAN,2022-06-28,0,https://www.google.com/maps/contrib/111437107840712807060/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Somanya,Gcb Bank,+233 34 209 1421,"4X2M+Jf9, R40, Somanya, Ghana",gcbbank.com.gh,Prince Akwanda,3,NAN,2021-06-28,0,https://www.google.com/maps/contrib/115312882021762644568/reviews?hl=fr,Merci d'avoir choisi GCB PLC.,2023-06-28,Expérience,Neutral,[]
Ghana,Cape Coast,Republic Bank Cape Coast Branch,+233 30 224 2090,"4Q65+Rc7, Residential Rd, Cape Coast, Ghana",not available,Nana Ayisi,5,NAN,2020-06-28,0,https://www.google.com/maps/contrib/100423807071616198595/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Cape Coast,Barclay'S Bank Ghana (Cape Coast),+233 33 213 2168,"4Q45+Cgj, Anaafo St/, Commercial St, Cape Coast, Ghana",not available,R_P Renner,4,Satisfaisant,2018-06-29,0,https://www.google.com/maps/contrib/114027417629653976884/reviews?hl=fr,,0000-00-00,Satisfying,Positive,"['Easy to understand', 'Relatable', 'Realistic expectations']"
Ghana,Cape Coast,Barclay'S Bank Ghana (Cape Coast),+233 33 213 2168,"4Q45+Cgj, Anaafo St/, Commercial St, Cape Coast, Ghana",not available,R_P Renner,4,Satisfaisant,2018-06-29,0,https://www.google.com/maps/contrib/114027417629653976884/reviews?hl=fr,,0000-00-00,Unsatisfying,Negative,"['Boring', 'Clichés', 'Lack of depth']"
Ghana,Cape Coast,Barclay'S Bank Ghana (Cape Coast),+233 33 213 2168,"4Q45+Cgj, Anaafo St/, Commercial St, Cape Coast, Ghana",not available,R_P Renner,4,Satisfaisant,2018-06-29,0,https://www.google.com/maps/contrib/114027417629653976884/reviews?hl=fr,,0000-00-00,Mixed,Neutral,"['Some good parts', 'Some not so much']"
Ghana,Cape Coast,Consolidated Bank Ucc Branch,Not available,"4P97+4V8, Cape Coast, Ghana",not available,Timothy Amuah,4,NAN,2018-06-29,0,https://www.google.com/maps/contrib/116657214959275856395/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Cape Coast,Gcb Main Cape Coast Branch,Not available,"Cape Coast, Ghana",not available,Eustace Dsane,4,La plus ancienne banque de Cape Coast. Excellent service même s'ils doivent effectuer des travaux d'entretien sur le bâtiment,2023-06-28,0,https://www.google.com/maps/contrib/110718370728484529280/reviews?hl=fr,,0000-00-00,La plus ancienne banque de Cape Coast,Positive,"['Excellent', 'service', 'même']"
Ghana,Cape Coast,Gcb Main Cape Coast Branch,Not available,"Cape Coast, Ghana",not available,Eustace Dsane,4,La plus ancienne banque de Cape Coast. Excellent service même s'ils doivent effectuer des travaux d'entretien sur le bâtiment,2023-06-28,0,https://www.google.com/maps/contrib/110718370728484529280/reviews?hl=fr,,0000-00-00,travaux d'entretien sur le bâtiment,Negative,['doivent']
Ghana,Cape Coast,Gcb Main Cape Coast Branch,Not available,"Cape Coast, Ghana",not available,Eustace Dsane,4,La plus ancienne banque de Cape Coast. Excellent service même s'ils doivent effectuer des travaux d'entretien sur le bâtiment,2023-06-28,0,https://www.google.com/maps/contrib/110718370728484529280/reviews?hl=fr,,0000-00-00,La plus ancienne banque de Cape Coast,Positive,"['Excellent', 'service']"
Ghana,Cape Coast,Gcb Main Cape Coast Branch,Not available,"Cape Coast, Ghana",not available,Eustace Dsane,4,La plus ancienne banque de Cape Coast. Excellent service même s'ils doivent effectuer des travaux d'entretien sur le bâtiment,2023-06-28,0,https://www.google.com/maps/contrib/110718370728484529280/reviews?hl=fr,,0000-00-00,travaux d'entretien,Negative,['bâtiment']
Ghana,Cape Coast,Societe Generale Ghana (Cape Coast Branch),Not available,"4Q45+8H3, Commercial St, Cape Coast, Ghana",not available,Patrick Inkoom,2,NAN,2019-06-29,0,https://www.google.com/maps/contrib/100249491440172107862/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Ghana,Cape Coast,Prudential Bank Ltd - Cape Coast Branch,+44 7707 122207,"4Q45+C95, Cape Coast, Ghana",not available,Enoch Nartey,4,Bons services bancaires,2017-06-29,0,https://www.google.com/maps/contrib/112973346226451202186/reviews?hl=fr,,0000-00-00,Bons services bancaires,Positive,"[""rapidité d'ouverture de compte"", 'facilité de traitement des demandes']"
Ghana,Cape Coast,Prudential Bank Ltd - Cape Coast Branch,+44 7707 122207,"4Q45+C95, Cape Coast, Ghana",not available,Enoch Nartey,4,Bons services bancaires,2017-06-29,0,https://www.google.com/maps/contrib/112973346226451202186/reviews?hl=fr,,0000-00-00,Communication,Neutral,"['information claire', 'explications précises']"
Ghana,Cape Coast,Prudential Bank Ltd - Cape Coast Branch,+44 7707 122207,"4Q45+C95, Cape Coast, Ghana",not available,Enoch Nartey,4,Bons services bancaires,2017-06-29,0,https://www.google.com/maps/contrib/112973346226451202186/reviews?hl=fr,,0000-00-00,Coûts et frais,Negative,"['taux élevés', 'frais abusifs']"
Ghana,Cape Coast,Prudential Bank Ltd - Cape Coast Branch,+44 7707 122207,"4Q45+C95, Cape Coast, Ghana",not available,Enoch Nartey,4,Bons services bancaires,2017-06-29,0,https://www.google.com/maps/contrib/112973346226451202186/reviews?hl=fr,,0000-00-00,Services bancaires,Positive,"['rapid', 'fiable']"
Ghana,Cape Coast,Prudential Bank Ltd - Cape Coast Branch,+44 7707 122207,"4Q45+C95, Cape Coast, Ghana",not available,Enoch Nartey,4,Bons services bancaires,2017-06-29,0,https://www.google.com/maps/contrib/112973346226451202186/reviews?hl=fr,,0000-00-00,Paiement,Negative,"['coûteux', 'lent']"
Ghana,Cape Coast,Prudential Bank Ltd - Cape Coast Branch,+44 7707 122207,"4Q45+C95, Cape Coast, Ghana",not available,Enoch Nartey,4,Bons services bancaires,2017-06-29,0,https://www.google.com/maps/contrib/112973346226451202186/reviews?hl=fr,,0000-00-00,Taux de change,Neutral,"['concurrentiel', 'variable']"
Ghana,Cape Coast,Prudential Bank Ltd - Cape Coast Branch,+44 7707 122207,"4Q45+C95, Cape Coast, Ghana",not available,Enoch Nartey,4,Bons services bancaires,2017-06-29,0,https://www.google.com/maps/contrib/112973346226451202186/reviews?hl=fr,,0000-00-00,Opérations en ligne,Positive,"['sécurisé', 'pratique']"
Ghana,Cape Coast,Prudential Bank Ltd - Cape Coast Branch,+44 7707 122207,"4Q45+C95, Cape Coast, Ghana",not available,Enoch Nartey,4,Bons services bancaires,2017-06-29,0,https://www.google.com/maps/contrib/112973346226451202186/reviews?hl=fr,,0000-00-00,Assistance,Neutral,[]
Ghana,Cape Coast,Prudential Bank Ltd - Cape Coast Branch,+44 7707 122207,"4Q45+C95, Cape Coast, Ghana",not available,Enoch Nartey,4,Bons services bancaires,2017-06-29,0,https://www.google.com/maps/contrib/112973346226451202186/reviews?hl=fr,,0000-00-00,Information sur les produits financiers,Neutre,"['détaillée', 'complète']"
Ghana,Cape Coast,"Gcb Bank, Ucc Branch",+233 33 213 2354,"Bank Rd, Cape Coast, Ghana",gcbbank.com.gh,Clemence Ayekple,3,NAN,2018-06-29,0,https://www.google.com/maps/contrib/117252988363116399067/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Ghana,Cape Coast,Absa | Branch | Cape Coast,+233 33 213 2168,"Commercial St, Cape Coast, Ghana",absa.com.gh,Sakyi Patrick,5,NAN,2021-06-28,0,https://www.google.com/maps/contrib/117239334627990637475/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Cape Coast,National Investment Bank,Not available,"4Q44+Ppq, Cape Coast, Ghana",not available,Nana Kweku Sekyi,5,NAN,2013-06-30,0,https://www.google.com/maps/contrib/110562189264382407941/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Cape Coast,"Gcb, Coronation Branch",+233 33 213 0330,"Coronation Rd, Cape Coast, Ghana",gcbbank.com.gh,Manuel Mensah,4,NAN,2019-06-29,0,https://www.google.com/maps/contrib/113594953625762765894/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Cape Coast,Assinman Rural Bank,Not available,"4Pgg+Wmp, Cape Coast, Ghana",not available,Papa Kofi,4,NAN,2019-06-29,0,https://www.google.com/maps/contrib/117557491659221726745/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Cape Coast,Fidelity Bank- Ucc,+233 57 799 9120,"4P74+Qpq Science Taxi Rank, Cape Coast, Ghana",fidelitybank.com.gh,Clemence Ayekple,3,NAN,2018-06-29,0,https://www.google.com/maps/contrib/117252988363116399067/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Ghana,Cape Coast,"Fidelity Bank - Kotokuraba Market, Cape Coast",+233 57 799 9114,"4Q72+7Q7, 107 Inner Ring Rd, Cape Coast, Ghana",fidelitybank.com.gh,Phanthom Samson,5,NAN,2022-06-28,0,https://www.google.com/maps/contrib/115869727461363343136/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Cape Coast,Gtbank Cape Coast Branch,+233 31 229 9674,"F87/3, Kotokuraba Road, Near The Market, Cape Coast, Ghana",gtbghana.com,Mustapha Abdul Wahab,2,NAN,2017-06-29,0,https://www.google.com/maps/contrib/113716054481074627737/reviews?hl=fr,👍🏾 …,0000-00-00,Expérience,Negative,[]
Ghana,Cape Coast,"Zenith Bank, Ucc Branch",+233 30 396 6086,"Cafeteria Rd, Cape Coast, Ghana",not available,Nana Kweku Sekyi,4,NAN,2014-06-30,0,https://www.google.com/maps/contrib/110562189264382407941/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Cape Coast,Calbank,Not available,"4P7C+Pc8, Cape Coast, Ghana",calbank.net,Narh Emmanuel,3,NAN,2022-06-28,0,https://www.google.com/maps/contrib/117733701696075786140/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Ghana,Cape Coast,"Adb, Ucc Branch",Not available,"4P97+2Q6, Cape Coast, Ghana",agricbank.com,John Awotwi,3,NAN,2016-06-29,0,https://www.google.com/maps/contrib/104150304962730805580/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Ghana,Cape Coast,Adb - University Of Cape Coast,+233 33 213 1806,"Ucc Campus, Near Casely-Hayford Hall, Cape Coast 12345, Ghana",not available,Joseph Abakah,4,NAN,2015-06-30,0,https://www.google.com/maps/contrib/116994215264984778274/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Cape Coast,"Zenith Bank, Cape Coast Branch",Not available,"3 Gov Rowe Rd, Cape Coast, Ghana",not available,Ewuaful Maxwell,4,NAN,2023-06-28,0,https://www.google.com/maps/contrib/110286830243838237588/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Cape Coast,Prudential Bank Ltd. - University Of Cape Coast Branch,+233 54 011 0933,"4P97+2P9, Ground Floor,Old Cafeteria Building,University Of, Cape Coast, Ghana",prudentialbank.com.gh,Samilia,2,NAN,2020-06-28,0,https://www.google.com/maps/contrib/107219363044743887779/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Ghana,Mampong,Gcb Bank,+233 20 546 7887,"Unnamed Road, Mampong, Ghana",gcbbank.com.gh,Koranteng Hans,1,NAN,2018-06-29,0,https://www.google.com/maps/contrib/101789159232282188307/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Ghana,Ho,"Avenor Rural Bank Ltd, Ho Branch",Not available,"Jf8F+J7W, Ho, Ghana",not available,Richmond Bebli,5,NAN,2024-05-28,0,https://www.google.com/maps/contrib/110528726245130823457/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ho,Gcb Bank Ho Market,+233 36 202 6459,"Ho, Ghana",not available,Sirwood,5,NAN,2017-06-29,0,https://www.google.com/maps/contrib/111576928946775101406/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ho,Access Bank Ho,+233 30 702 1252,"Jf89+46H, Ho, Ghana",not available,John Cosman,5,NAN,2020-06-28,0,https://www.google.com/maps/contrib/112574880790027502380/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ho,Zenith Bank - Ho Agency,+233 36 202 5671,"Ho Polytechnic Campus, Ho 12345, Ghana",not available,Prince Casely Adom Peasah,3,NAN,2021-06-28,0,https://www.google.com/maps/contrib/111271732426058841108/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Ghana,Ho,Societe Generale Ghana- Ho Branch,+233 36 202 6651,"Jg5G+W5F, Amate, Ghana",not available,Nana Nkansah,3,NAN,2019-06-29,0,https://www.google.com/maps/contrib/114341052951913026060/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Ghana,Ho,Absa | Branch | Ho,+233 36 202 6702,"Atsu Briggat Plaza Building, 24 Mvule St, Ho, Ghana",absa.com.gh,Esther Eyram,5,NAN,2021-06-28,0,https://www.google.com/maps/contrib/109122965550796274003/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ho,Gcb Bank,+233 30 266 4910,"Unnamed Road, Ho, Ghana",gcbbank.com.gh,Eu Gene,5,NAN,2017-06-29,0,https://www.google.com/maps/contrib/100295833659963550511/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ho,Stanbic Bank - Ho Branch,+233 30 281 5789,"Ho Hse No. L3/16, Ho-Dome Traffic Lights Ho-Aflao Road, Ho, Ghana",stanbicbank.com.gh,Michael Kofie,5,NAN,2023-06-28,0,https://www.google.com/maps/contrib/111756786754541870323/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ho,Bank Of Ghana,Not available,"5F3G+Qvm, Hohoe, Ghana",not available,Lawson Shaddy,5,NAN,2015-06-30,0,https://www.google.com/maps/contrib/107009714095332249785/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ho,Gcb-Ho Branch Atm,+233 20 211 4848,"Civic Center, Opposite S.T.C., Ho 12345, Ghana",not available,Ofory Wisdom,5,NAN,2022-06-28,0,https://www.google.com/maps/contrib/103097213261131789726/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ho,National Invesment Bank (Nib) - Ho,+233 36 202 5262,"House No. L3/ 16, Hilha Street, Bizz Plaza, Ho 12345, Ghana",stanbic.com.gh,Lyfa Tv,5,Environnement propice,2022-06-28,0,https://www.google.com/maps/contrib/105892962128913149001/reviews?hl=fr,,0000-00-00,Environnement,Positive,"['propice', 'favorable']"
Ghana,Ho,National Invesment Bank (Nib) - Ho,+233 36 202 5262,"House No. L3/ 16, Hilha Street, Bizz Plaza, Ho 12345, Ghana",stanbic.com.gh,Lyfa Tv,5,Environnement propice,2022-06-28,0,https://www.google.com/maps/contrib/105892962128913149001/reviews?hl=fr,,0000-00-00,Espace de travail,Neutral,"['confortable', 'spacieux']"
Ghana,Ho,National Invesment Bank (Nib) - Ho,+233 36 202 5262,"House No. L3/ 16, Hilha Street, Bizz Plaza, Ho 12345, Ghana",stanbic.com.gh,Lyfa Tv,5,Environnement propice,2022-06-28,0,https://www.google.com/maps/contrib/105892962128913149001/reviews?hl=fr,,0000-00-00,Qualité des installations,Positive,"['mises à jour', 'modernes']"
Ghana,Ho,National Invesment Bank (Nib) - Ho,+233 36 202 5262,"House No. L3/ 16, Hilha Street, Bizz Plaza, Ho 12345, Ghana",stanbic.com.gh,Lyfa Tv,5,Environnement propice,2022-06-28,0,https://www.google.com/maps/contrib/105892962128913149001/reviews?hl=fr,,0000-00-00,Mobilier,Neutral,"['suffisant', 'simple']"
Ghana,Ho,National Invesment Bank (Nib) - Ho,+233 36 202 5262,"House No. L3/ 16, Hilha Street, Bizz Plaza, Ho 12345, Ghana",stanbic.com.gh,Lyfa Tv,5,Environnement propice,2022-06-28,0,https://www.google.com/maps/contrib/105892962128913149001/reviews?hl=fr,,0000-00-00,Air,Positive,"['pur', 'frais']"
Ghana,Ho,National Invesment Bank (Nib) - Ho,+233 36 202 5262,"House No. L3/ 16, Hilha Street, Bizz Plaza, Ho 12345, Ghana",stanbic.com.gh,Lyfa Tv,5,Environnement propice,2022-06-28,0,https://www.google.com/maps/contrib/105892962128913149001/reviews?hl=fr,,0000-00-00,Luminosité,Positive,"['adéquate', 'abondante']"
Ghana,Ho,National Invesment Bank (Nib) - Ho,+233 36 202 5262,"House No. L3/ 16, Hilha Street, Bizz Plaza, Ho 12345, Ghana",stanbic.com.gh,Lyfa Tv,5,Environnement propice,2022-06-28,0,https://www.google.com/maps/contrib/105892962128913149001/reviews?hl=fr,,0000-00-00,Temps d'attente,Negative,"['long', 'incompréhensible']"
Ghana,Ho,National Invesment Bank (Nib) - Ho,+233 36 202 5262,"House No. L3/ 16, Hilha Street, Bizz Plaza, Ho 12345, Ghana",stanbic.com.gh,Lyfa Tv,5,Environnement propice,2022-06-28,0,https://www.google.com/maps/contrib/105892962128913149001/reviews?hl=fr,,0000-00-00,Présence de plantes,Positive,"['beauté', 'relaxation']"
Ghana,Ho,National Invesment Bank (Nib) - Ho,+233 36 202 5262,"House No. L3/ 16, Hilha Street, Bizz Plaza, Ho 12345, Ghana",stanbic.com.gh,Lyfa Tv,5,Environnement propice,2022-06-28,0,https://www.google.com/maps/contrib/105892962128913149001/reviews?hl=fr,,0000-00-00,Bruits,Neutral,"['légers', 'insignifiants']"
Ghana,Ho,National Invesment Bank (Nib) - Ho,+233 36 202 5262,"House No. L3/ 16, Hilha Street, Bizz Plaza, Ho 12345, Ghana",stanbic.com.gh,Lyfa Tv,5,Environnement propice,2022-06-28,0,https://www.google.com/maps/contrib/105892962128913149001/reviews?hl=fr,,0000-00-00,Accessibilité,Positive,"['facile', 'rapidement']"
Ghana,Ho,National Invesment Bank (Nib) - Ho,+233 36 202 5262,"House No. L3/ 16, Hilha Street, Bizz Plaza, Ho 12345, Ghana",stanbic.com.gh,Lyfa Tv,5,Environnement propice,2022-06-28,0,https://www.google.com/maps/contrib/105892962128913149001/reviews?hl=fr,,0000-00-00,Environnement propice pour le travail,Positive,"['motivation', 'satisfaction']"
